地   区   别,合计,本县、市、区,本省外县、市、区,  北京市  ,  天津市  ,  河北省  ,  山西省  ,  内蒙古自治区  ,  辽宁省  ,  吉林省  , 黑龙江省 ,  上海市  ,  江苏省  ,  浙江省  ,  安徽省  ,  福建省  ,  江西省  ,  山东省  ,  河南省  ,  湖北省  ,  湖南省  ,  广东省  , 广西壮族自治区,  海南省  ,  重庆市  ,  四川省  ,  贵州省  ,  云南省  ,西藏自治区,  陕西省  ,  甘肃省  ,  青海省  , 宁夏回族自治区, 新疆维吾尔自治区,港澳台或国外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,          ,,,,,,,,,,,,,,,,,,          ,          ,          ,          ,          ,          , ,,,,,,,,,          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19岁,511042,233943,277099,202591,79900,122691,5783,2740,3043,15491,6317,9174,220379,118272,102107,15081,7702,7379,9366,139,9227,16513,8215,8298,10034,4027,6007,15804,6631,9173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-24岁,2434329,1012850,1421479,948610,470405,478205,80421,48506,31915,190560,101963,88597,397078,236922,160156,88730,43154,45576,494238,18719,475519,93000,31139,61861,57365,22207,35158,84327,39835,44492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20岁,490272,221450,268822,205581,88135,117446,8891,4604,4287,22968,10088,12880,163954,93314,70640,13804,6815,6989,32330,387,31943,15486,6864,8622,10918,4076,6842,16340,7167,9173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21岁,507460,222137,285323,207193,95305,111888,13330,7510,5820,33654,16048,17606,125782,75243,50539,16175,7963,8212,64856,868,63988,17375,6864,10511,11874,4461,7413,17221,7875,9346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22岁,481866,199603,282263,188826,94560,94266,16330,9741,6589,41976,21963,20013,67809,42573,25236,18196,8882,9314,100852,2823,98029,18615,6230,12385,11888,4645,7243,17374,8186,9188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23岁,448856,176223,272633,165933,89528,76405,18870,11813,7057,44905,25413,19492,26862,17470,9392,18502,8919,9583,127950,5393,122557,19005,5632,13373,10877,4220,6657,15952,7835,8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24岁,505875,193437,312438,181077,102877,78200,23000,14838,8162,47057,28451,18606,12671,8322,4349,22053,10575,11478,168250,9248,159002,22519,5549,16970,11808,4805,7003,17440,8772,8668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-29岁,2245022,938016,1307006,846852,513125,333727,121193,79238,41955,118001,78648,39353,17942,11370,6572,178555,88233,90322,680736,73561,607175,134763,23253,111510,56884,23894,32990,90096,46694,43402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25岁,496051,190259,305792,176017,103205,72812,23770,15350,8420,39321,25083,14238,6193,3864,2329,25316,11932,13384,172815,12488,160327,23945,4950,18995,11426,4676,6750,17248,8711,8537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26岁,496872,196069,300803,180323,107525,72798,25171,16501,8670,31382,20918,10464,4115,2595,1520,30073,14607,15466,169394,15313,154081,26589,4737,21852,11724,4698,7026,18101,9175,8926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27岁,459264,190510,268754,170133,103606,66527,24805,16217,8588,22487,15443,7044,3173,2030,1143,36850,18145,18705,144716,16197,128519,27617,4729,22888,11516,4892,6624,17967,9251,8716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28岁,419337,185728,233609,165905,102429,63476,24379,16023,8356,15050,10432,4618,2478,1610,868,40832,20435,20397,112629,15618,97011,28283,4512,23771,11263,4842,6421,18518,9827,8691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29岁,373498,175450,198048,154474,96360,58114,23068,15147,7921,9761,6772,2989,1983,1271,712,45484,23114,22370,81182,13945,67237,28329,4325,24004,10955,4786,6169,18262,9730,8532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-34岁,1417705,739676,678029,644731,413575,231156,104200,70045,34155,21910,15428,6482,5290,3395,1895,227292,118026,109266,167449,36965,130484,119587,16677,102910,44219,19990,24229,83027,45575,37452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30岁,365264,181189,184075,161060,102151,58909,24358,15931,8427,7117,4934,2183,1624,1017,607,49828,25423,24405,61580,12085,49495,29079,4309,24770,10885,4784,6101,19733,10555,9178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31岁,300002,154212,145790,135135,85744,49391,21242,14171,7071,4717,3295,1422,1186,761,425,47263,24338,22925,38588,8811,29777,25173,3543,21630,9373,4128,5245,17325,9421,7904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32岁,304660,161554,143106,140846,90738,50108,22580,15239,7341,4255,2993,1262,1099,717,382,50887,26411,24476,30903,7345,23558,26375,3753,22622,9395,4217,5178,18320,10141,8179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33岁,213657,114726,98931,100372,64875,35497,16507,11247,5260,2794,2005,789,633,411,222,36413,19015,17398,18595,4364,14231,18461,2332,16129,6912,3243,3669,12970,7234,5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34岁,234122,127995,106127,107318,70067,37251,19513,13457,6056,3027,2201,826,748,489,259,42901,22839,20062,17783,4360,13423,20499,2740,17759,7654,3618,4036,14679,8224,6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-39岁,959908,531289,428619,378387,252282,126105,87898,61611,26287,11445,8245,3200,2385,1524,861,238811,128110,110701,56154,14231,41923,86495,12462,74033,30004,14566,15438,68329,38258,30071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35岁,229348,127129,102219,100106,66455,33651,20245,14182,6063,2877,2147,730,675,448,227,47199,25268,21931,15608,3835,11773,20225,2702,17523,7123,3442,3681,15290,8650,6640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36岁,219253,120796,98457,88344,58241,30103,20296,14183,6113,2823,2038,785,585,362,223,52143,27968,24175,13240,3324,9916,19890,2905,16985,6778,3256,3522,15154,8519,6635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37岁,244905,135176,109729,92259,61314,30945,23324,16210,7114,2837,2032,805,575,368,207,65116,35104,30012,13261,3446,9815,22338,3275,19063,7516,3602,3914,17679,9825,7854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38岁,172179,96506,75673,66474,45105,21369,15814,11216,4598,1853,1279,574,372,229,143,45028,24285,20743,9123,2336,6787,15347,2216,13131,5489,2704,2785,12679,7136,5543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39岁,94223,51682,42541,31204,21167,10037,8219,5820,2399,1055,749,306,178,117,61,29325,15485,13840,4922,1290,3632,8695,1364,7331,3098,1562,1536,7527,4128,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40-44岁,577056,320911,256145,175882,123779,52103,48863,34760,14103,6049,4005,2044,915,523,392,196766,105064,91702,27072,7837,19235,52768,8128,44640,20527,9928,10599,48214,26887,21327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40岁,116250,64557,51693,36866,25544,11322,9932,6991,2941,1240,828,412,214,120,94,37960,20347,17613,5982,1666,4316,10524,1645,8879,4021,2052,1969,9511,5364,4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41岁,98035,54724,43311,30025,21110,8915,8456,6002,2454,1014,672,342,155,95,60,33400,17856,15544,4592,1339,3253,8860,1405,7455,3376,1657,1719,8157,4588,3569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42岁,124087,69703,54384,38585,27455,11130,10572,7566,3006,1281,839,442,177,105,72,41777,22461,19316,5846,1726,4120,11124,1707,9417,4435,2136,2299,10290,5708,4582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43岁,127347,70645,56702,38153,27056,11097,10604,7452,3152,1333,873,460,176,102,74,44388,23512,20876,5695,1689,4006,11728,1787,9941,4566,2168,2398,10704,6006,4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44岁,111337,61282,50055,32253,22614,9639,9299,6749,2550,1181,793,388,193,101,92,39241,20888,18353,4957,1417,3540,10532,1584,8948,4129,1915,2214,9552,5221,4331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45-49岁,483494,262534,220960,126354,90596,35758,36574,27248,9326,5157,3379,1778,413,268,145,174278,92242,82036,21330,5835,15495,50245,7527,42718,24448,10516,13932,44695,24923,19772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45岁,113713,63017,50696,32083,22927,9156,9177,6706,2471,1202,790,412,144,92,52,40640,21672,18968,4948,1428,3520,10879,1610,9269,4576,2185,2391,10064,5607,4457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46岁,109025,59483,49542,29124,20728,8396,8499,6304,2195,1219,780,439,103,64,39,39572,20896,18676,4803,1387,3416,10913,1663,9250,4826,2160,2666,9966,5501,4465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47岁,93338,50372,42966,24272,17419,6853,6972,5234,1738,997,641,356,70,43,27,33671,17697,15974,4198,1125,3073,9855,1448,8407,4809,2029,2780,8494,4736,3758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48岁,91871,49495,42376,23323,16877,6446,6670,4986,1684,927,622,305,57,39,18,32602,17306,15296,4159,1085,3074,10038,1499,8539,5380,2184,3196,8715,4897,3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49岁,75547,40167,35380,17552,12645,4907,5256,4018,1238,812,546,266,39,30,9,27793,14671,13122,3222,810,2412,8560,1307,7253,4857,1958,2899,7456,4182,3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50-54岁,319290,173693,145597,65180,48623,16557,21315,17304,4011,2686,1880,806,150,97,53,110523,59653,50870,13992,3467,10525,39018,7979,31039,29583,12546,17037,36843,22144,14699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50岁,76385,41472,34913,17583,12989,4594,5204,4069,1135,737,502,235,34,22,12,27056,14607,12449,3382,832,2550,8816,1564,7252,5553,2291,3262,8020,4596,3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51岁,72287,38998,33289,15655,11659,3996,4845,3929,916,605,425,180,43,28,15,24968,13347,11621,3234,759,2475,8663,1655,7008,6386,2633,3753,7888,4563,3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52岁,59542,32293,27249,12027,9002,3025,4036,3284,752,499,348,151,34,23,11,20603,11052,9551,2623,673,1950,7352,1446,5906,5500,2351,3149,6868,4114,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53岁,58488,32074,26414,10821,8134,2687,3799,3155,644,448,331,117,20,13,7,20127,10931,9196,2460,632,1828,7436,1650,5786,6151,2672,3479,7226,4556,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54岁,52588,28856,23732,9094,6839,2255,3431,2867,564,397,274,123,19,11,8,17769,9716,8053,2293,571,1722,6751,1664,5087,5993,2599,3394,6841,4315,2526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55-59岁,214412,115173,99239,32989,25179,7810,10967,9205,1762,1451,1065,386,80,45,35,70690,38315,32375,8857,2275,6582,29041,7635,21406,31520,13657,17863,28817,17797,11020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55岁,47789,25931,21858,8183,6180,2003,2796,2345,451,340,251,89,19,13,6,15577,8441,7136,2053,525,1528,6306,1561,4745,6178,2648,3530,6337,3967,2370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56岁,45669,24713,20956,7483,5633,1850,2502,2150,352,317,235,82,13,5,8,14981,8148,6833,1923,503,1420,6085,1578,4507,6365,2755,3610,6000,3706,2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57岁,40495,21709,18786,6198,4742,1456,2035,1690,345,272,191,81,14,10,4,13385,7266,6119,1654,403,1251,5425,1392,4033,6019,2661,3358,5493,3354,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58岁,40734,21667,19067,5870,4536,1334,1873,1560,313,269,205,64,20,9,11,13609,7332,6277,1665,439,1226,5637,1524,4113,6291,2675,3616,5500,3387,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59岁,39725,21153,18572,5255,4088,1167,1761,1460,301,253,183,70,14,8,6,13138,7128,6010,1562,405,1157,5588,1580,4008,6667,2918,3749,5487,3383,2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60-64岁,180106,95999,84107,19431,15603,3828,5804,4792,1012,890,682,208,49,28,21,61316,33023,28293,6331,1562,4769,26282,8346,17936,34731,16255,18476,25272,15708,9564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60岁,42036,22319,19717,5388,4254,1134,1576,1300,276,207,149,58,11,5,6,13281,7228,6053,1640,418,1222,6155,1770,4385,7916,3541,4375,5862,3654,2208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61岁,33757,18024,15733,3851,3063,788,1157,932,225,183,144,39,9,7,2,11705,6253,5452,1191,290,901,4787,1538,3249,6178,2919,3259,4696,2878,1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62岁,37290,20053,17237,4018,3277,741,1163,970,193,193,148,45,12,9,3,12649,6779,5870,1256,290,966,5474,1760,3714,7245,3478,3767,5280,3342,1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
